Date;var
2020-04-30;-0.0
2020-05-01;-0.0
2020-05-02;-0.0
2020-05-03;-0.0
2020-05-04;-0.0
2020-05-05;-0.0
2020-05-06;-0.0
2020-05-07;-0.0
2020-05-08;-0.0
2020-05-09;-0.0
2020-05-10;-0.0
2020-05-11;-0.0
2020-05-12;-0.0
2020-05-13;-0.0
2020-05-14;-0.0
2020-05-15;-0.0
2020-05-16;-0.0
2020-05-17;-0.0
2020-05-18;-0.0
2020-05-19;-0.0
2020-05-20;-0.0
2020-05-21;-0.0
2020-05-22;-0.0
2020-05-23;-0.0
2020-05-24;-0.0
2020-05-25;-0.0
2020-05-26;-0.0
2020-05-27;-0.0
2020-05-28;-0.0
2020-05-29;-0.0
2020-05-30;-0.0
2020-05-31;-0.0
2020-06-01;-0.0
2020-06-02;-0.0
2020-06-03;-0.0
2020-06-04;-0.0
2020-06-05;-0.0
2020-06-06;-0.0
2020-06-07;-0.0
2020-06-08;-0.0
2020-06-09;-0.0
2020-06-10;-0.0
2020-06-11;-0.0
2020-06-12;-0.0
2020-06-13;-0.0
2020-06-14;-0.0
2020-06-15;-0.0
2020-06-16;-0.0
2020-06-17;-0.0
2020-06-18;-0.0
2020-06-19;-0.0
2020-06-20;-0.0
2020-06-21;-0.0
2020-06-22;-0.0
2020-06-23;-0.0
2020-06-24;-0.0
2020-06-25;-0.0
2020-06-26;-0.0
2020-06-27;-0.0
2020-06-28;-0.0
2020-06-29;-0.0
2020-06-30;-0.0
2020-07-01;-0.0
2020-07-02;-0.0
2020-07-03;-0.0
2020-07-04;-0.0
2020-07-05;-0.0
2020-07-06;-0.0
2020-07-07;-0.0
2020-07-08;-0.0
2020-07-09;-0.0
2020-07-10;-0.0
2020-07-11;-0.0
2020-07-12;-0.0
2020-07-13;-0.0
2020-07-14;-0.0
2020-07-15;-0.0
2020-07-16;-0.0
2020-07-17;-0.0
2020-07-18;-0.0
2020-07-19;-0.0
2020-07-20;-0.0
2020-07-21;-0.0
2020-07-22;-0.0
2020-07-23;-0.0
2020-07-24;-0.0
2020-07-25;-0.0
2020-07-26;-0.0
2020-07-27;-0.0
2020-07-28;-0.0
2020-07-29;-0.0
2020-07-30;-0.0
2020-07-31;-0.0
2020-08-01;-0.0
2020-08-02;-0.0
2020-08-03;-0.0
2020-08-04;-0.0
2020-08-05;-0.0
2020-08-06;-0.0
2020-08-07;-0.0
2020-08-08;-0.0
2020-08-09;-0.0
2020-08-10;-0.0
2020-08-11;-0.0
2020-08-12;-0.0
2020-08-13;-0.0
2020-08-14;-0.0
2020-08-15;-0.0
2020-08-16;-0.0
2020-08-17;-0.0
2020-08-18;-0.0
2020-08-19;-0.0
2020-08-20;-0.0
2020-08-21;-0.0
2020-08-22;-0.0
2020-08-23;-0.0
2020-08-24;-0.0
2020-08-25;-0.0
2020-08-26;-0.0
2020-08-27;-0.0
2020-08-28;-0.0
2020-08-29;-0.0
2020-08-30;-0.0
2020-08-31;-0.0
2020-09-01;-0.0
2020-09-02;-0.0
2020-09-03;-0.0
2020-09-04;-0.0
2020-09-05;-0.0
2020-09-06;-0.0
2020-09-07;-0.0
2020-09-08;-0.04617097728773198
2020-09-09;-0.045935616098301234
2020-09-10;-0.04986170592130413
2020-09-11;-0.09671132737780297
2020-09-12;-0.04771194041838366
2020-09-13;-0.09777973914127422
2020-09-14;-0.04669200942866544
2020-09-15;-0.04606822398526578
2020-09-16;-0.05143916308612825
2020-09-17;-0.048320269168400806
2020-09-18;-0.04702670893398504
2020-09-19;-0.04533349234456315
2020-09-20;-0.04795719330876101
2020-09-21;-0.04958125755375948
2020-09-22;-0.04769273977820071
2020-09-23;-0.046404769289990766
2020-09-24;-0.04822843081320084
2020-09-25;-0.04562941721443099
2020-09-26;-0.06099539164333613
2020-09-27;-0.050239024433657437
2020-09-28;-0.045002937050077255
2020-09-29;-0.050345588008365055
2020-09-30;-0.05245353978719677
2020-10-01;-0.04742457133667915
2020-10-02;-0.04371402107312068
2020-10-03;-0.044890270071763334
2020-10-04;-0.04511875429248403
2020-10-05;-0.04632593366635132
2020-10-06;-0.0422280638883314
2020-10-07;-0.04989149175087329
2020-10-08;-0.04309553534580914
2020-10-09;-0.06863695313767872
2020-10-10;-0.04692484291401692
2020-10-11;-0.042850087342540984
2020-10-12;-0.04256469493559162
2020-10-13;-0.04632155782306374
2020-10-14;-0.0554947834260407
2020-10-15;-0.04222535110864145
2020-10-16;-0.045507143979177614
2020-10-17;-0.04113426621586501
2020-10-18;-0.04383236145442422
2020-10-19;-0.047268278368159666
2020-10-20;-0.05016497052703347
2020-10-21;-0.04502596497331608
2020-10-22;-0.045479392180957166
2020-10-23;-0.06869677794187283
2020-10-24;-0.04675101947884891
2020-10-25;-0.04204970164130016
2020-10-26;-0.05881581158661446
2020-10-27;-0.04291724574400015
2020-10-28;-0.043769749368395276
2020-10-29;-0.052793641511338564
2020-10-30;-0.04700088181298135
2020-10-31;-0.052340202987592024
2020-11-01;-0.03999966867220807
2020-11-02;-0.04106402806967886
2020-11-03;-0.04324005833338254
2020-11-04;-0.042900783212843185
2020-11-05;-0.041241158996427295
2020-11-06;-0.04410051228137371
2020-11-07;-0.042847215587961056
2020-11-08;-0.05168175800111915
2020-11-09;-0.044966487652806045
2020-11-10;-0.03890895005252659
2020-11-11;-0.09743732858629663
2020-11-12;-0.04359259219355254
2020-11-13;-0.04043458385973726
2020-11-14;-0.036836196910143
2020-11-15;-0.05057281650961014
2020-11-16;-0.04257719253715725
2020-11-17;-0.03790401285088941
2020-11-18;-0.03864253326272605
2020-11-19;-0.031175615123445407
2020-11-20;-0.03506788695113266
2020-11-21;-0.034570933561592125
2020-11-22;-0.03325673443615903
2020-11-23;-0.03371802169351848
2020-11-24;-0.0294980615571664
2020-11-25;-0.032584439769812484
2020-11-26;-0.02882446978292563
2020-11-27;-0.031018240099266493
2020-11-28;-0.03217455233657541
2020-11-29;-0.029593040911106032
2020-11-30;-0.04771978625015307
2020-12-01;-0.031742486973732116
2020-12-02;-0.03474678295251134
2020-12-03;-0.03134560470328847
2020-12-04;-0.03289541491400612
2020-12-05;-0.03398888781670073
2020-12-06;-0.035138968647767464
2020-12-07;-0.04177562792431877
2020-12-08;-0.03351137994253216
2020-12-09;-0.033976520624454117
2020-12-10;-0.0383370321207614
2020-12-11;-0.03759725749452755
2020-12-12;-0.03366996907406166
2020-12-13;-0.035387836110492094
2020-12-14;-0.033020186803284717
2020-12-15;-0.032528830080107304
2020-12-16;-0.07872139025766492
2020-12-17;-0.03557907075485892
2020-12-18;-0.03736567664060818
2020-12-19;-0.03752059249358118
2020-12-20;-0.03482792302401909
2020-12-21;-0.03358028526308823
2020-12-22;-0.03806548537282389
2020-12-23;-0.03499232222851993
2020-12-24;-0.0361550472666638
2020-12-25;-0.05620815343267944
2020-12-26;-0.0369256933361773
2020-12-27;-0.036195954060997466
2020-12-28;-0.047196562726165577
2020-12-29;-0.03529794343079636
2020-12-30;-0.036307034727273306
2020-12-31;-0.0399768156906825
2021-01-01;-0.03801988218945168
2021-01-02;-0.04680005443998542
2021-01-03;-0.037446503028139504
2021-01-04;-0.03492295765926785
2021-01-05;-0.03598660909180826
2021-01-06;-0.036786921981042164
2021-01-07;-0.03588971592169914
2021-01-08;-0.03419504482509134
2021-01-09;-0.03605132924144431
2021-01-10;-0.03462745305318059
2021-01-11;-0.03407528044400687
2021-01-12;-0.03813783078168277
2021-01-13;-0.04040705222320071
2021-01-14;-0.03971749923181979
2021-01-15;-0.03493320862924355
2021-01-16;-0.03455359035751789
2021-01-17;-0.035267194806543466
2021-01-18;-0.0380302000535585
2021-01-19;-0.036346318110931565
2021-01-20;-0.03774644160705216
2021-01-21;-0.037828288095295294
2021-01-22;-0.03585142593975358
2021-01-23;-0.03450231142645711
2021-01-24;-0.046458397567098436
2021-01-25;-0.04109571459980046
2021-01-26;-0.0437293127939074
2021-01-27;-0.03777985307386543
2021-01-28;-0.035931949718468706
2021-01-29;-0.04401470216862614
2021-01-30;-0.03811095550967861
2021-01-31;-0.044703810112856936
2021-02-01;-0.07866150664312586
2021-02-02;-0.0417859069265951
2021-02-03;-0.06364506170859412
2021-02-04;-0.055573015277711725
2021-02-05;-0.03896091163381635
2021-02-06;-0.03824968339909981
2021-02-07;-0.04138110054038066
2021-02-08;-0.05317789366915967
2021-02-09;-0.04350065846564595
2021-02-10;-0.03674367675788257
2021-02-11;-0.03615986515655888
2021-02-12;-0.041220773559857045
2021-02-13;-0.047232141608365294
2021-02-14;-0.03643956168636249
2021-02-15;-0.03537910438236927
2021-02-16;-0.050142062526875156
2021-02-17;-0.04451304453341164
2021-02-18;-0.039538034578051474
2021-02-19;-0.03813092975146239
2021-02-20;-0.03900976054336606
2021-02-21;-0.03847165931094447
2021-02-22;-0.0438127466283104
2021-02-23;-0.03973446435359091
2021-02-24;-0.04428501743148278
2021-02-25;-0.041492537482584746
2021-02-26;-0.04197429726010087
2021-02-27;-0.0415415363269682
2021-02-28;-0.04593408898658969
2021-03-01;-0.046467608795976785
2021-03-02;-0.044186800010669144
2021-03-03;-0.04289665618707008
2021-03-04;-0.04334218972557315
2021-03-05;-0.04810982960764395
2021-03-06;-0.044229661916890727
2021-03-07;-0.055086530734508116
2021-03-08;-0.04392969103049177
2021-03-09;-0.0591934676570766
2021-03-10;-0.06381211013051177
2021-03-11;-0.05924781892623207
2021-03-12;-0.0471008684412125
2021-03-13;-0.046396525856813406
2021-03-14;-0.047342074829875444
2021-03-15;-0.04438156438260509
2021-03-16;-0.05003979108781259
2021-03-17;-0.046454014794338284
2021-03-18;-0.05187886342248753
2021-03-19;-0.04782394668437751
2021-03-20;-0.0535143689851753
2021-03-21;-0.04529464410436062
2021-03-22;-0.047523670448235765
2021-03-23;-0.04764219745510627
2021-03-24;-0.0478569835419947
2021-03-25;-0.049657297872440984
2021-03-26;-0.04783493088208707
2021-03-27;-0.048718275566934935
2021-03-28;-0.04787064736737041
2021-03-29;-0.049688737810428756
2021-03-30;-0.04707503426765691
2021-03-31;-0.06460848577651965
2021-04-01;-0.04747076000273339
2021-04-02;-0.055792750147952944
2021-04-03;-0.05031261168402214
2021-04-04;-0.060517932275865806
2021-04-05;-0.05179721415690466
2021-04-06;-0.05129921859585102
2021-04-07;-0.04792652163667173
2021-04-08;-0.04732897343860887
2021-04-09;-0.04808001097977599
2021-04-10;-0.048668097386810216
2021-04-11;-0.06280783220163763
2021-04-12;-0.062349723932943066
2021-04-13;-0.05524162268551337
2021-04-14;-0.046528084523091234
2021-04-15;-0.05388657213333769
2021-04-16;-0.049788050163816606
2021-04-17;-0.04539287970604911
2021-04-18;-0.046473728745355464
2021-04-19;-0.04701200853368452
2021-04-20;-0.04560506421688678
2021-04-21;-0.04848087081339353
2021-04-22;-0.04637041941457723
2021-04-23;-0.05020817150619798
2021-04-24;-0.045474394225311944
2021-04-25;-0.04706427658567295
2021-04-26;-0.048678928362252905
2021-04-27;-0.050797733530527245
2021-04-28;-0.04446822191428286
2021-04-29;-0.04632611114530178
2021-04-30;-0.04394139285742822
2021-05-01;-0.04353899776570004
2021-05-02;-0.04123383786539078
2021-05-03;-0.04535195087300662
2021-05-04;-0.04275507086963864
2021-05-05;-0.0437627619342419
2021-05-06;-0.06074592986731282
2021-05-07;-0.044626004868657136
2021-05-08;-0.04378641586241128
2021-05-09;-0.04748791307767608
2021-05-10;-0.04481941937796497
2021-05-11;-0.04941458012062843
2021-05-12;-0.04289228843933528
2021-05-13;-0.04427570235465954
2021-05-14;-0.04534357838830817
2021-05-15;-0.044334427353208625
2021-05-16;-0.047978830103808656
2021-05-17;-0.04435442978809043
2021-05-18;-0.04599304674770581
2021-05-19;-0.04995339562165692
