Date;cvar
2020-04-30;-0.0
2020-05-01;-0.0
2020-05-02;-0.0
2020-05-03;-0.0
2020-05-04;-0.0
2020-05-05;-0.0
2020-05-06;-0.0
2020-05-07;-0.0
2020-05-08;-0.0
2020-05-09;-0.0
2020-05-10;-0.0
2020-05-11;-0.0
2020-05-12;-0.0
2020-05-13;-0.0
2020-05-14;-0.0
2020-05-15;-0.0
2020-05-16;-0.0
2020-05-17;-0.0
2020-05-18;-0.0
2020-05-19;-0.0
2020-05-20;-0.0
2020-05-21;-0.0
2020-05-22;-0.0
2020-05-23;-0.0
2020-05-24;-0.0
2020-05-25;-0.0
2020-05-26;-0.0
2020-05-27;-0.0
2020-05-28;-0.0
2020-05-29;-0.0
2020-05-30;-0.0
2020-05-31;-0.0
2020-06-01;-0.0
2020-06-02;-0.0
2020-06-03;-0.0
2020-06-04;-0.0
2020-06-05;-0.0
2020-06-06;-0.0
2020-06-07;-0.0
2020-06-08;-0.0
2020-06-09;-0.0
2020-06-10;-0.0
2020-06-11;-0.0
2020-06-12;-0.0
2020-06-13;-0.0
2020-06-14;-0.0
2020-06-15;-0.0
2020-06-16;-0.0
2020-06-17;-0.0
2020-06-18;-0.0
2020-06-19;-0.0
2020-06-20;-0.0
2020-06-21;-0.0
2020-06-22;-0.0
2020-06-23;-0.0
2020-06-24;-0.0
2020-06-25;-0.0
2020-06-26;-0.0
2020-06-27;-0.0
2020-06-28;-0.0
2020-06-29;-0.0
2020-06-30;-0.0
2020-07-01;-0.0
2020-07-02;-0.0
2020-07-03;-0.0
2020-07-04;-0.0
2020-07-05;-0.0
2020-07-06;-0.0
2020-07-07;-0.0
2020-07-08;-0.0
2020-07-09;-0.0
2020-07-10;-0.0
2020-07-11;-0.0
2020-07-12;-0.0
2020-07-13;-0.0
2020-07-14;-0.0
2020-07-15;-0.0
2020-07-16;-0.0
2020-07-17;-0.0
2020-07-18;-0.0
2020-07-19;-0.0
2020-07-20;-0.0
2020-07-21;-0.0
2020-07-22;-0.0
2020-07-23;-0.0
2020-07-24;-0.0
2020-07-25;-0.0
2020-07-26;-0.0
2020-07-27;-0.0
2020-07-28;-0.0
2020-07-29;-0.0
2020-07-30;-0.0
2020-07-31;-0.0
2020-08-01;-0.0
2020-08-02;-0.0
2020-08-03;-0.0
2020-08-04;-0.0
2020-08-05;-0.0
2020-08-06;-0.0
2020-08-07;-0.0
2020-08-08;-0.0
2020-08-09;-0.0
2020-08-10;-0.0
2020-08-11;-0.0
2020-08-12;-0.0
2020-08-13;-0.0
2020-08-14;-0.0
2020-08-15;-0.0
2020-08-16;-0.0
2020-08-17;-0.0
2020-08-18;-0.0
2020-08-19;-0.0
2020-08-20;-0.0
2020-08-21;-0.0
2020-08-22;-0.0
2020-08-23;-0.0
2020-08-24;-0.0
2020-08-25;-0.0
2020-08-26;-0.0
2020-08-27;-0.0
2020-08-28;-0.0
2020-08-29;-0.0
2020-08-30;-0.0
2020-08-31;-0.0
2020-09-01;-0.0
2020-09-02;-0.0
2020-09-03;-0.0
2020-09-04;-0.0
2020-09-05;-0.0
2020-09-06;-0.0
2020-09-07;-0.0
2020-09-08;-0.06337838234062712
2020-09-09;-0.06477477810637078
2020-09-10;-0.061794159388982334
2020-09-11;-0.06407031368941056
2020-09-12;-0.06568942497843816
2020-09-13;-0.06284201668217851
2020-09-14;-0.06016850096491734
2020-09-15;-0.06873107834178516
2020-09-16;-0.06341186690127613
2020-09-17;-0.06144491248756857
2020-09-18;-0.09336129707871725
2020-09-19;-0.06674332591903256
2020-09-20;-0.0686204806079091
2020-09-21;-0.09769790399067554
2020-09-22;-0.12749235634377118
2020-09-23;-0.07003584553737677
2020-09-24;-0.06740458053554202
2020-09-25;-0.0690200069547607
2020-09-26;-0.06083121171335487
2020-09-27;-0.0921549403413806
2020-09-28;-0.06188254901915868
2020-09-29;-0.07307338249563602
2020-09-30;-0.06267140893821026
2020-10-01;-0.05925136259085639
2020-10-02;-0.07570339842250311
2020-10-03;-0.09565361111125967
2020-10-04;-0.06910281492458539
2020-10-05;-0.09792818680446877
2020-10-06;-0.06213942800327549
2020-10-07;-0.0690752521257042
2020-10-08;-0.06506694141843938
2020-10-09;-0.06491672007197775
2020-10-10;-0.06419807937380285
2020-10-11;-0.061963145792839985
2020-10-12;-0.0703339784376304
2020-10-13;-0.06959053628151222
2020-10-14;-0.06705265477431537
2020-10-15;-0.06565472719639373
2020-10-16;-0.06093957939979475
2020-10-17;-0.06337555556576199
2020-10-18;-0.06267961769406581
2020-10-19;-0.0929698124572915
2020-10-20;-0.06347278025607271
2020-10-21;-0.06118739691008884
2020-10-22;-0.06772521779037882
2020-10-23;-0.07375328152415767
2020-10-24;-0.06666558294119168
2020-10-25;-0.06299655939939583
2020-10-26;-0.06767667148735997
2020-10-27;-0.06788564832617304
2020-10-28;-0.06892440848637481
2020-10-29;-0.0634630303211611
2020-10-30;-0.06318492420367636
2020-10-31;-0.06057042974106378
2020-11-01;-0.059561824706735406
2020-11-02;-0.06412966688642563
2020-11-03;-0.06465683362372343
2020-11-04;-0.05955542840865445
2020-11-05;-0.06455381524298896
2020-11-06;-0.06610238604111099
2020-11-07;-0.06787013482942678
2020-11-08;-0.0654935384854216
2020-11-09;-0.06717501000713286
2020-11-10;-0.07184114271754989
2020-11-11;-0.06217513146976772
2020-11-12;-0.07008748936867909
2020-11-13;-0.06659821189556127
2020-11-14;-0.05895567148629986
2020-11-15;-0.09403759118212755
2020-11-16;-0.06435658325675804
2020-11-17;-0.06290101384146299
2020-11-18;-0.04807256010795314
2020-11-19;-0.04845067951518566
2020-11-20;-0.06800557498566606
2020-11-21;-0.05091356901645859
2020-11-22;-0.05421396405999504
2020-11-23;-0.048637691550509524
2020-11-24;-0.049014079520078996
2020-11-25;-0.05001559676234329
2020-11-26;-0.048717161442244986
2020-11-27;-0.051467008864372804
2020-11-28;-0.04625281135969169
2020-11-29;-0.05141416495225572
2020-11-30;-0.06085295788820367
2020-12-01;-0.050594661216744836
2020-12-02;-0.05747682333603532
2020-12-03;-0.050551812566368655
2020-12-04;-0.06053760535526591
2020-12-05;-0.059015921160459145
2020-12-06;-0.05669625776228675
2020-12-07;-0.05221371181508482
2020-12-08;-0.04873193179225707
2020-12-09;-0.05835474245956619
2020-12-10;-0.05267865242526146
2020-12-11;-0.05348972494371257
2020-12-12;-0.04891373896873011
2020-12-13;-0.07063841421831402
2020-12-14;-0.05244301826171335
2020-12-15;-0.053472042197558356
2020-12-16;-0.055337035982988655
2020-12-17;-0.054133254236056236
2020-12-18;-0.050285600683491555
2020-12-19;-0.0673344720323256
2020-12-20;-0.051472933886824036
2020-12-21;-0.058795952320206735
2020-12-22;-0.05968659134913715
2020-12-23;-0.05253083468188564
2020-12-24;-0.05595859469825326
2020-12-25;-0.05506528121233025
2020-12-26;-0.056490965832355425
2020-12-27;-0.08284175894239268
2020-12-28;-0.056259730516196135
2020-12-29;-0.052667092072213456
2020-12-30;-0.06263794883855521
2020-12-31;-0.05434192313508801
2021-01-01;-0.07362953168912008
2021-01-02;-0.05856787601145694
2021-01-03;-0.060427959493036545
2021-01-04;-0.05464557499601862
2021-01-05;-0.06347097226836158
2021-01-06;-0.06316442110120044
2021-01-07;-0.06224093305890852
2021-01-08;-0.06067912189664009
2021-01-09;-0.05580501916754768
2021-01-10;-0.06856288809638122
2021-01-11;-0.055445353692202395
2021-01-12;-0.0637994488431031
2021-01-13;-0.06207120102627195
2021-01-14;-0.0600081982954984
2021-01-15;-0.060641178549664
2021-01-16;-0.06146731068336403
2021-01-17;-0.05925350310741969
2021-01-18;-0.05845100413749835
2021-01-19;-0.07259812551092809
2021-01-20;-0.06217853587830173
2021-01-21;-0.059477668814891055
2021-01-22;-0.06555896707112735
2021-01-23;-0.06776588986343723
2021-01-24;-0.09077197170031572
2021-01-25;-0.06707058779029802
2021-01-26;-0.06518968746669518
2021-01-27;-0.061752248986963715
2021-01-28;-0.061295288063379215
2021-01-29;-0.05934133069867244
2021-01-30;-0.06795368049278355
2021-01-31;-0.06162494892035901
2021-02-01;-0.06657013567469319
2021-02-02;-0.06198959718597401
2021-02-03;-0.06040199000332784
2021-02-04;-0.07076194262631863
2021-02-05;-0.09043533396215617
2021-02-06;-0.05871932779962388
2021-02-07;-0.06960894228338867
2021-02-08;-0.06280352972516852
2021-02-09;-0.06698541936340474
2021-02-10;-0.06353020905203496
2021-02-11;-0.07222357508769585
2021-02-12;-0.06258905679525015
2021-02-13;-0.06701133824123301
2021-02-14;-0.06708665590292105
2021-02-15;-0.05778017836514043
2021-02-16;-0.06931310483733141
2021-02-17;-0.06623294282371123
2021-02-18;-0.06280973452043803
2021-02-19;-0.06357929980461664
2021-02-20;-0.05757472572826526
2021-02-21;-0.06099920929839248
2021-02-22;-0.0679700837383143
2021-02-23;-0.062415774846034736
2021-02-24;-0.07419153080088726
2021-02-25;-0.06599468667862143
2021-02-26;-0.061812028700182216
2021-02-27;-0.06677643879459658
2021-02-28;-0.07063267296409073
2021-03-01;-0.06749931528255118
2021-03-02;-0.06561461167572279
2021-03-03;-0.06503816683484359
2021-03-04;-0.06189771176820867
2021-03-05;-0.08208216359330052
2021-03-06;-0.059296894958513896
2021-03-07;-0.06487217990184199
2021-03-08;-0.06314345196132821
2021-03-09;-0.07196924700275015
2021-03-10;-0.06554405732706603
2021-03-11;-0.06496451974127156
2021-03-12;-0.07203502523572183
2021-03-13;-0.06992463565344323
2021-03-14;-0.07170192783644995
2021-03-15;-0.06441855202145187
2021-03-16;-0.06185144844758104
2021-03-17;-0.06854019526020698
2021-03-18;-0.07222612534243072
2021-03-19;-0.07096357225312525
2021-03-20;-0.09140378559832629
2021-03-21;-0.06316792732378687
2021-03-22;-0.06717559362274511
2021-03-23;-0.07049968155432362
2021-03-24;-0.06812005565458298
2021-03-25;-0.06276969759001336
2021-03-26;-0.0693901083058979
2021-03-27;-0.06956295464210123
2021-03-28;-0.06197565591972082
2021-03-29;-0.07499929069894434
2021-03-30;-0.06342117843577694
2021-03-31;-0.0658287392777646
2021-04-01;-0.08237896057016987
2021-04-02;-0.06946980641270449
2021-04-03;-0.08042687248434205
2021-04-04;-0.06585977765917202
2021-04-05;-0.06823412527110644
2021-04-06;-0.0661790867644606
2021-04-07;-0.06342764902612753
2021-04-08;-0.06669901225275465
2021-04-09;-0.07149787794704987
2021-04-10;-0.07148383705276609
2021-04-11;-0.06810930894110696
2021-04-12;-0.06789221133059742
2021-04-13;-0.0667730711066457
2021-04-14;-0.06027092194494249
2021-04-15;-0.06808133755323438
2021-04-16;-0.06400501806144403
2021-04-17;-0.06626773753868176
2021-04-18;-0.06332411280636745
2021-04-19;-0.0689141944488291
2021-04-20;-0.07025563421203798
2021-04-21;-0.06601171268292524
2021-04-22;-0.0669401378441487
2021-04-23;-0.07921734729301659
2021-04-24;-0.06771647425075636
2021-04-25;-0.07478579399035584
2021-04-26;-0.06953607573181161
2021-04-27;-0.07552053246137613
2021-04-28;-0.07312011514825661
2021-04-29;-0.1216075536303617
2021-04-30;-0.06826559468948688
2021-05-01;-0.0701164691058951
2021-05-02;-0.06681493529932944
2021-05-03;-0.06409387341291992
2021-05-04;-0.06870640887510061
2021-05-05;-0.07065328511570325
2021-05-06;-0.07404023244376877
2021-05-07;-0.06798060019823854
2021-05-08;-0.06681716680910092
2021-05-09;-0.07815379534021136
2021-05-10;-0.07320480072179496
2021-05-11;-0.06485746389943098
2021-05-12;-0.07095990192986894
2021-05-13;-0.06873676566820508
2021-05-14;-0.06531337660463636
2021-05-15;-0.0697131344065594
2021-05-16;-0.06992016698520781
2021-05-17;-0.06796520737273105
2021-05-18;-0.06404773250283878
2021-05-19;-0.07958211602239426
