Date;var
2020-04-30;-0.0
2020-05-01;-0.0
2020-05-02;-0.0
2020-05-03;-0.0
2020-05-04;-0.0
2020-05-05;-0.0
2020-05-06;-0.0
2020-05-07;-0.0
2020-05-08;-0.0
2020-05-09;-0.0
2020-05-10;-0.0
2020-05-11;-0.0
2020-05-12;-0.0
2020-05-13;-0.0
2020-05-14;-0.0
2020-05-15;-0.0
2020-05-16;-0.0
2020-05-17;-0.0
2020-05-18;-0.0
2020-05-19;-0.0
2020-05-20;-0.0
2020-05-21;-0.0
2020-05-22;-0.0
2020-05-23;-0.0
2020-05-24;-0.0
2020-05-25;-0.0
2020-05-26;-0.0
2020-05-27;-0.0
2020-05-28;-0.0
2020-05-29;-0.0
2020-05-30;-0.0
2020-05-31;-0.0
2020-06-01;-0.0
2020-06-02;-0.0
2020-06-03;-0.0
2020-06-04;-0.0
2020-06-05;-0.0
2020-06-06;-0.0
2020-06-07;-0.0
2020-06-08;-0.0
2020-06-09;-0.0
2020-06-10;-0.0
2020-06-11;-0.0
2020-06-12;-0.0
2020-06-13;-0.0
2020-06-14;-0.0
2020-06-15;-0.0
2020-06-16;-0.0
2020-06-17;-0.0
2020-06-18;-0.0
2020-06-19;-0.0
2020-06-20;-0.0
2020-06-21;-0.0
2020-06-22;-0.0
2020-06-23;-0.0
2020-06-24;-0.0
2020-06-25;-0.0
2020-06-26;-0.0
2020-06-27;-0.0
2020-06-28;-0.0
2020-06-29;-0.0
2020-06-30;-0.0
2020-07-01;-0.0
2020-07-02;-0.0
2020-07-03;-0.0
2020-07-04;-0.0
2020-07-05;-0.0
2020-07-06;-0.0
2020-07-07;-0.0
2020-07-08;-0.0
2020-07-09;-0.0
2020-07-10;-0.0
2020-07-11;-0.0
2020-07-12;-0.0
2020-07-13;-0.0
2020-07-14;-0.0
2020-07-15;-0.0
2020-07-16;-0.0
2020-07-17;-0.0
2020-07-18;-0.0
2020-07-19;-0.0
2020-07-20;-0.0
2020-07-21;-0.0
2020-07-22;-0.0
2020-07-23;-0.0
2020-07-24;-0.0
2020-07-25;-0.0
2020-07-26;-0.0
2020-07-27;-0.0
2020-07-28;-0.0
2020-07-29;-0.0
2020-07-30;-0.0
2020-07-31;-0.0
2020-08-01;-0.0
2020-08-02;-0.0
2020-08-03;-0.0
2020-08-04;-0.0
2020-08-05;-0.0
2020-08-06;-0.0
2020-08-07;-0.0
2020-08-08;-0.0
2020-08-09;-0.0
2020-08-10;-0.0
2020-08-11;-0.0
2020-08-12;-0.0
2020-08-13;-0.0
2020-08-14;-0.0
2020-08-15;-0.0
2020-08-16;-0.0
2020-08-17;-0.0
2020-08-18;-0.0
2020-08-19;-0.0
2020-08-20;-0.0
2020-08-21;-0.0
2020-08-22;-0.0
2020-08-23;-0.0
2020-08-24;-0.0
2020-08-25;-0.0
2020-08-26;-0.0
2020-08-27;-0.0
2020-08-28;-0.0
2020-08-29;-0.0
2020-08-30;-0.0
2020-08-31;-0.0
2020-09-01;-0.0
2020-09-02;-0.0
2020-09-03;-0.0
2020-09-04;-0.0
2020-09-05;-0.0
2020-09-06;-0.0
2020-09-07;-0.0
2020-09-08;-0.10266297794125358
2020-09-09;-0.06523477485391918
2020-09-10;-0.06659587937439948
2020-09-11;-0.06646824556540934
2020-09-12;-0.06775294978128459
2020-09-13;-0.0677994430372751
2020-09-14;-0.1054528652873018
2020-09-15;-0.06733725983260343
2020-09-16;-0.06590702535503894
2020-09-17;-0.06589829044111684
2020-09-18;-0.06774568275035654
2020-09-19;-0.06631063038031768
2020-09-20;-0.06706760678739493
2020-09-21;-0.06624291426053941
2020-09-22;-0.06823940716815424
2020-09-23;-0.06780458131162428
2020-09-24;-0.06860860998877372
2020-09-25;-0.07072215367413881
2020-09-26;-0.06800564347221327
2020-09-27;-0.06751374222825528
2020-09-28;-0.06684188581617434
2020-09-29;-0.06875712324259331
2020-09-30;-0.06654169732500329
2020-10-01;-0.06861355942115004
2020-10-02;-0.06664422577927268
2020-10-03;-0.08015388178912111
2020-10-04;-0.06711406332018353
2020-10-05;-0.07035534422240015
2020-10-06;-0.06923288018809001
2020-10-07;-0.06745969003380202
2020-10-08;-0.07073321105853861
2020-10-09;-0.06904438724366574
2020-10-10;-0.06662830197204914
2020-10-11;-0.06547227899302369
2020-10-12;-0.07028927356739116
2020-10-13;-0.07514012172097746
2020-10-14;-0.0676863613761336
2020-10-15;-0.09144842755530275
2020-10-16;-0.0680183907334117
2020-10-17;-0.0711308638545467
2020-10-18;-0.06952945766873299
2020-10-19;-0.07260403408115196
2020-10-20;-0.0698411234317832
2020-10-21;-0.07214778444451843
2020-10-22;-0.07229965317525684
2020-10-23;-0.06610462175416502
2020-10-24;-0.07388713504497761
2020-10-25;-0.0658160120071507
2020-10-26;-0.06953466588364263
2020-10-27;-0.06966945275258654
2020-10-28;-0.0697557292275845
2020-10-29;-0.06868939923985469
2020-10-30;-0.07019245108550899
2020-10-31;-0.0669922120306732
2020-11-01;-0.06683984716516392
2020-11-02;-0.06494275319494701
2020-11-03;-0.06588635359235323
2020-11-04;-0.06608761565219666
2020-11-05;-0.07351258835997343
2020-11-06;-0.06697572149177314
2020-11-07;-0.06597430631193986
2020-11-08;-0.06678185040340508
2020-11-09;-0.06735468484150171
2020-11-10;-0.06907881027054943
2020-11-11;-0.07264783389735247
2020-11-12;-0.06809431761532596
2020-11-13;-0.06832325551042555
2020-11-14;-0.06472360975368995
2020-11-15;-0.10888528118676061
2020-11-16;-0.0650600568521543
2020-11-17;-0.06333916191229287
2020-11-18;-0.05087904703382749
2020-11-19;-0.050346814510014305
2020-11-20;-0.04874405687726967
2020-11-21;-0.05164802620523602
2020-11-22;-0.05152898615146309
2020-11-23;-0.048786264944391415
2020-11-24;-0.048160525602673164
2020-11-25;-0.04890722750287232
2020-11-26;-0.049337169685886584
2020-11-27;-0.05261792454316803
2020-11-28;-0.0489368838214158
2020-11-29;-0.051633410852700706
2020-11-30;-0.0510241089476713
2020-12-01;-0.048829639195432754
2020-12-02;-0.04942900432699835
2020-12-03;-0.05016268201524225
2020-12-04;-0.0501651388036882
2020-12-05;-0.04984168355823694
2020-12-06;-0.05112522559114419
2020-12-07;-0.05084090850065173
2020-12-08;-0.049939854817496555
2020-12-09;-0.0490213222530999
2020-12-10;-0.05077972754996371
2020-12-11;-0.05451312390776959
2020-12-12;-0.04983363550359678
2020-12-13;-0.052346462175308375
2020-12-14;-0.049115544889005186
2020-12-15;-0.05231485603838323
2020-12-16;-0.04982441327494796
2020-12-17;-0.051717610505977604
2020-12-18;-0.0483519478292319
2020-12-19;-0.049630615688121105
2020-12-20;-0.05092828082819082
2020-12-21;-0.04982957319686617
2020-12-22;-0.05018990263257568
2020-12-23;-0.049824123395880916
2020-12-24;-0.05059479890449019
2020-12-25;-0.05167888969763032
2020-12-26;-0.053035479996956396
2020-12-27;-0.0518860525842094
2020-12-28;-0.05106192888256335
2020-12-29;-0.05142246451550515
2020-12-30;-0.05165180566566537
2020-12-31;-0.05102424287390796
2021-01-01;-0.05197440636523421
2021-01-02;-0.052991319297797525
2021-01-03;-0.052116874743890644
2021-01-04;-0.052750547722825454
2021-01-05;-0.05203372828515181
2021-01-06;-0.05335405028488316
2021-01-07;-0.05221872249448399
2021-01-08;-0.05221654396136348
2021-01-09;-0.05256545448103991
2021-01-10;-0.05411276944590081
2021-01-11;-0.05266997415364101
2021-01-12;-0.06311642159483669
2021-01-13;-0.0558012306929943
2021-01-14;-0.05490372651808656
2021-01-15;-0.05490001467076869
2021-01-16;-0.052386893529738764
2021-01-17;-0.05314420995414393
2021-01-18;-0.05356891274516582
2021-01-19;-0.05434524257468337
2021-01-20;-0.05393037725627578
2021-01-21;-0.05227782585604929
2021-01-22;-0.054858815962733926
2021-01-23;-0.057264213996616624
2021-01-24;-0.05572275912070949
2021-01-25;-0.05608374622785427
2021-01-26;-0.055091977098933
2021-01-27;-0.05572547303789031
2021-01-28;-0.05571672346944135
2021-01-29;-0.05954146027688965
2021-01-30;-0.06032443553980724
2021-01-31;-0.06309203248353934
2021-02-01;-0.06064995884584221
2021-02-02;-0.06100340177133509
2021-02-03;-0.06159768779563162
2021-02-04;-0.060420708497021
2021-02-05;-0.069594503539899
2021-02-06;-0.0619365897985202
2021-02-07;-0.05976862457435914
2021-02-08;-0.06042355448728571
2021-02-09;-0.06148511792324373
2021-02-10;-0.06132944878251164
2021-02-11;-0.07866888887201334
2021-02-12;-0.06028502736097007
2021-02-13;-0.06183963443366708
2021-02-14;-0.06079586085901016
2021-02-15;-0.061279849627670135
2021-02-16;-0.06110307579971024
2021-02-17;-0.06118382227100399
2021-02-18;-0.060798193073416176
2021-02-19;-0.060147616501633513
2021-02-20;-0.061529549278869784
2021-02-21;-0.06149421382754692
2021-02-22;-0.06139500403934521
2021-02-23;-0.06173361732496376
2021-02-24;-0.0644134403677327
2021-02-25;-0.0629776878404566
2021-02-26;-0.06451264238000558
2021-02-27;-0.0646488799847351
2021-02-28;-0.06280381301979296
2021-03-01;-0.06512635537556884
2021-03-02;-0.06444735924865987
2021-03-03;-0.06367815597735212
2021-03-04;-0.06418122629806397
2021-03-05;-0.06369352216947666
2021-03-06;-0.06424459653592553
2021-03-07;-0.06435662302615086
2021-03-08;-0.06369039864891593
2021-03-09;-0.06352152158683667
2021-03-10;-0.06364680043643697
2021-03-11;-0.06427631460893891
2021-03-12;-0.0645300183684226
2021-03-13;-0.06427951275902524
2021-03-14;-0.06366852030679213
2021-03-15;-0.06490448261114666
2021-03-16;-0.06453434949067788
2021-03-17;-0.06355454320296455
2021-03-18;-0.06473710969224643
2021-03-19;-0.06424644207947765
2021-03-20;-0.06408532335576382
2021-03-21;-0.06417386075957748
2021-03-22;-0.06395743716261966
2021-03-23;-0.06514463291195342
2021-03-24;-0.06457895329579956
2021-03-25;-0.0643412650761955
2021-03-26;-0.07970529658052931
2021-03-27;-0.06515666509510026
2021-03-28;-0.06403065603979126
2021-03-29;-0.0654450864958241
2021-03-30;-0.06492411560679047
2021-03-31;-0.06500921260568407
2021-04-01;-0.06647044853743793
2021-04-02;-0.06441168016684064
2021-04-03;-0.06477584598006654
2021-04-04;-0.06470902760783065
2021-04-05;-0.06471086701948005
2021-04-06;-0.06643678550415795
2021-04-07;-0.06491421341627289
2021-04-08;-0.06693055077289066
2021-04-09;-0.06639651582919232
2021-04-10;-0.06633314883584499
2021-04-11;-0.06629947325436816
2021-04-12;-0.06573578246791992
2021-04-13;-0.06655224130425835
2021-04-14;-0.06585040749494914
2021-04-15;-0.06656235529806961
2021-04-16;-0.06510279781832952
2021-04-17;-0.06876185050492614
2021-04-18;-0.06738518265921092
2021-04-19;-0.0674599227011818
2021-04-20;-0.06639670783121984
2021-04-21;-0.06757171618472607
2021-04-22;-0.06726293449261063
2021-04-23;-0.06803465738024025
2021-04-24;-0.06765865266740313
2021-04-25;-0.06814998285799456
2021-04-26;-0.06812865678996265
2021-04-27;-0.06730738440383234
2021-04-28;-0.06769119887061775
2021-04-29;-0.06713987158702364
2021-04-30;-0.06710873381354625
2021-05-01;-0.06903164940626241
2021-05-02;-0.06690760367665749
2021-05-03;-0.06644184226698722
2021-05-04;-0.06644343986358833
2021-05-05;-0.06718343573574592
2021-05-06;-0.06675158285712508
2021-05-07;-0.06755043078750651
2021-05-08;-0.06749535086625406
2021-05-09;-0.06767274319033525
2021-05-10;-0.06774455982733715
2021-05-11;-0.06779369422007195
2021-05-12;-0.0653607747303303
2021-05-13;-0.06679168589346889
2021-05-14;-0.06677063776449886
2021-05-15;-0.06567843158604524
2021-05-16;-0.06717256700334757
2021-05-17;-0.06672602087547543
2021-05-18;-0.06751244835186596
2021-05-19;-0.06675134991336594
