Date;cvar
2020-04-30;-0.0
2020-05-01;-0.0
2020-05-02;-0.0
2020-05-03;-0.0
2020-05-04;-0.0
2020-05-05;-0.0
2020-05-06;-0.0
2020-05-07;-0.0
2020-05-08;-0.0
2020-05-09;-0.0
2020-05-10;-0.0
2020-05-11;-0.0
2020-05-12;-0.0
2020-05-13;-0.0
2020-05-14;-0.0
2020-05-15;-0.0
2020-05-16;-0.0
2020-05-17;-0.0
2020-05-18;-0.0
2020-05-19;-0.0
2020-05-20;-0.0
2020-05-21;-0.0
2020-05-22;-0.0
2020-05-23;-0.0
2020-05-24;-0.0
2020-05-25;-0.0
2020-05-26;-0.0
2020-05-27;-0.0
2020-05-28;-0.0
2020-05-29;-0.0
2020-05-30;-0.0
2020-05-31;-0.0
2020-06-01;-0.0
2020-06-02;-0.0
2020-06-03;-0.0
2020-06-04;-0.0
2020-06-05;-0.0
2020-06-06;-0.0
2020-06-07;-0.0
2020-06-08;-0.0
2020-06-09;-0.0
2020-06-10;-0.0
2020-06-11;-0.0
2020-06-12;-0.0
2020-06-13;-0.0
2020-06-14;-0.0
2020-06-15;-0.0
2020-06-16;-0.0
2020-06-17;-0.0
2020-06-18;-0.0
2020-06-19;-0.0
2020-06-20;-0.0
2020-06-21;-0.0
2020-06-22;-0.0
2020-06-23;-0.0
2020-06-24;-0.0
2020-06-25;-0.0
2020-06-26;-0.0
2020-06-27;-0.0
2020-06-28;-0.0
2020-06-29;-0.0
2020-06-30;-0.0
2020-07-01;-0.0
2020-07-02;-0.0
2020-07-03;-0.0
2020-07-04;-0.0
2020-07-05;-0.0
2020-07-06;-0.0
2020-07-07;-0.0
2020-07-08;-0.0
2020-07-09;-0.0
2020-07-10;-0.0
2020-07-11;-0.0
2020-07-12;-0.0
2020-07-13;-0.0
2020-07-14;-0.0
2020-07-15;-0.0
2020-07-16;-0.0
2020-07-17;-0.0
2020-07-18;-0.0
2020-07-19;-0.0
2020-07-20;-0.0
2020-07-21;-0.0
2020-07-22;-0.0
2020-07-23;-0.0
2020-07-24;-0.0
2020-07-25;-0.0
2020-07-26;-0.0
2020-07-27;-0.0
2020-07-28;-0.0
2020-07-29;-0.0
2020-07-30;-0.0
2020-07-31;-0.0
2020-08-01;-0.0
2020-08-02;-0.0
2020-08-03;-0.0
2020-08-04;-0.0
2020-08-05;-0.0
2020-08-06;-0.0
2020-08-07;-0.0
2020-08-08;-0.0
2020-08-09;-0.0
2020-08-10;-0.0
2020-08-11;-0.0
2020-08-12;-0.0
2020-08-13;-0.0
2020-08-14;-0.0
2020-08-15;-0.0
2020-08-16;-0.0
2020-08-17;-0.0
2020-08-18;-0.0
2020-08-19;-0.0
2020-08-20;-0.0
2020-08-21;-0.0
2020-08-22;-0.0
2020-08-23;-0.0
2020-08-24;-0.0
2020-08-25;-0.0
2020-08-26;-0.0
2020-08-27;-0.0
2020-08-28;-0.0
2020-08-29;-0.0
2020-08-30;-0.0
2020-08-31;-0.0
2020-09-01;-0.0
2020-09-02;-0.0
2020-09-03;-0.0
2020-09-04;-0.0
2020-09-05;-0.0
2020-09-06;-0.0
2020-09-07;-0.0
2020-09-08;-0.09963397697526434
2020-09-09;-0.09146770477635971
2020-09-10;-0.10673812287437223
2020-09-11;-0.07497604471715734
2020-09-12;-0.07003026819789045
2020-09-13;-0.1016070245168865
2020-09-14;-0.07340180680087571
2020-09-15;-0.07297702702836284
2020-09-16;-0.0734303394368884
2020-09-17;-0.09220845945126291
2020-09-18;-0.09716177592669999
2020-09-19;-0.07244995545610612
2020-09-20;-0.07092309033866577
2020-09-21;-0.07714551640255889
2020-09-22;-0.0750283722732123
2020-09-23;-0.07418123775570284
2020-09-24;-0.07472271718896178
2020-09-25;-0.07927590443297426
2020-09-26;-0.0797250846473141
2020-09-27;-0.07927953635310257
2020-09-28;-0.08164153609103968
2020-09-29;-0.10387775436005636
2020-09-30;-0.08473493355449546
2020-10-01;-0.07659888877529646
2020-10-02;-0.08054962220008086
2020-10-03;-0.0790032818167171
2020-10-04;-0.08897340718143912
2020-10-05;-0.07534611946726734
2020-10-06;-0.09340797210673314
2020-10-07;-0.07929576231258219
2020-10-08;-0.07267423883761773
2020-10-09;-0.07662760873795905
2020-10-10;-0.0740357009258226
2020-10-11;-0.07816820958775032
2020-10-12;-0.08888385848588516
2020-10-13;-0.0780722670175572
2020-10-14;-0.07450693903002775
2020-10-15;-0.07686492345852665
2020-10-16;-0.09681738156903304
2020-10-17;-0.07949190009569455
2020-10-18;-0.08196626415467702
2020-10-19;-0.08376591686428088
2020-10-20;-0.07774384416136149
2020-10-21;-0.08024614073890081
2020-10-22;-0.0789358081862407
2020-10-23;-0.07634499314904043
2020-10-24;-0.0948491584609753
2020-10-25;-0.07496622695439366
2020-10-26;-0.0813890065134401
2020-10-27;-0.08176961885189009
2020-10-28;-0.07446931582396049
2020-10-29;-0.07066616886964122
2020-10-30;-0.0981277643777957
2020-10-31;-0.07912354254586092
2020-11-01;-0.07303011109096878
2020-11-02;-0.07722182203706004
2020-11-03;-0.0783966287516702
2020-11-04;-0.08967608908157874
2020-11-05;-0.08088706108692148
2020-11-06;-0.08144039037271793
2020-11-07;-0.07562619439471799
2020-11-08;-0.07951645021805256
2020-11-09;-0.07625179349066896
2020-11-10;-0.0878679187681041
2020-11-11;-0.0826319810676978
2020-11-12;-0.07400353996289749
2020-11-13;-0.08300718337712806
2020-11-14;-0.07612507046634903
2020-11-15;-0.07441448486129754
2020-11-16;-0.07684268487539661
2020-11-17;-0.07325116820887197
2020-11-18;-0.05433227258432328
2020-11-19;-0.0641512074434273
2020-11-20;-0.05809287482554321
2020-11-21;-0.07485592828391162
2020-11-22;-0.05932842722185878
2020-11-23;-0.06057977077245516
2020-11-24;-0.08069395802333977
2020-11-25;-0.05633446307700589
2020-11-26;-0.07295310397095925
2020-11-27;-0.06039214180850904
2020-11-28;-0.06278984054867805
2020-11-29;-0.07477216549422466
2020-11-30;-0.057115523954974004
2020-12-01;-0.06920978892888947
2020-12-02;-0.062085089367531335
2020-12-03;-0.05835205192657744
2020-12-04;-0.056484559064397255
2020-12-05;-0.056468192186006946
2020-12-06;-0.06460811404850783
2020-12-07;-0.06642768545524286
2020-12-08;-0.06947192068601614
2020-12-09;-0.06239027527297257
2020-12-10;-0.0756100614452933
2020-12-11;-0.05855664885040553
2020-12-12;-0.05909685449996006
2020-12-13;-0.06584165430777868
2020-12-14;-0.05699885117430259
2020-12-15;-0.06010649658099958
2020-12-16;-0.05922231305880758
2020-12-17;-0.05710573905188497
2020-12-18;-0.06130660807249127
2020-12-19;-0.0704884564200981
2020-12-20;-0.05801633497684208
2020-12-21;-0.058083567876627405
2020-12-22;-0.06027832566253104
2020-12-23;-0.058409214089573176
2020-12-24;-0.07176233919120052
2020-12-25;-0.07199468309608241
2020-12-26;-0.060296117641200804
2020-12-27;-0.07386083118107702
2020-12-28;-0.07075549338230384
2020-12-29;-0.07029502188129852
2020-12-30;-0.06386585933397187
2020-12-31;-0.0625183846937784
2021-01-01;-0.06239831414120357
2021-01-02;-0.07310758838420879
2021-01-03;-0.08594209769772529
2021-01-04;-0.07279922976933507
2021-01-05;-0.06776337881084969
2021-01-06;-0.06602435693320112
2021-01-07;-0.0854656719466957
2021-01-08;-0.07201029080523931
2021-01-09;-0.07420357664859446
2021-01-10;-0.0752725097323993
2021-01-11;-0.06594487745344031
2021-01-12;-0.07835662622017488
2021-01-13;-0.0747704952686908
2021-01-14;-0.07518645801249904
2021-01-15;-0.06928703078017152
2021-01-16;-0.09819617371583317
2021-01-17;-0.06868763837734415
2021-01-18;-0.0770956966491458
2021-01-19;-0.07262879619314672
2021-01-20;-0.08530369555491416
2021-01-21;-0.08111100359432012
2021-01-22;-0.07194640284056024
2021-01-23;-0.07449125385052444
2021-01-24;-0.06954522943633154
2021-01-25;-0.07052150994474787
2021-01-26;-0.0721484756486181
2021-01-27;-0.07162370958452008
2021-01-28;-0.08930282152523986
2021-01-29;-0.08502424548944158
2021-01-30;-0.07692014896886258
2021-01-31;-0.08252764022525462
2021-02-01;-0.08402755922995525
2021-02-02;-0.07814868543225566
2021-02-03;-0.08017643847342781
2021-02-04;-0.08315174222778376
2021-02-05;-0.08300319302357183
2021-02-06;-0.08198524413415822
2021-02-07;-0.08885286690460831
2021-02-08;-0.08604083976012668
2021-02-09;-0.08321503752718672
2021-02-10;-0.10505185653619413
2021-02-11;-0.08119689481137933
2021-02-12;-0.08050039629740251
2021-02-13;-0.09378536879577451
2021-02-14;-0.09653978108587614
2021-02-15;-0.08564431254755737
2021-02-16;-0.09861927409016165
2021-02-17;-0.10029364111161235
2021-02-18;-0.09612089471881044
2021-02-19;-0.0909108461016384
2021-02-20;-0.08416338018602995
2021-02-21;-0.08904000932241492
2021-02-22;-0.08635686245143279
2021-02-23;-0.0940238980771027
2021-02-24;-0.09414392353956406
2021-02-25;-0.10617747833441539
2021-02-26;-0.10231156046919639
2021-02-27;-0.09071506936086143
2021-02-28;-0.094462330498546
2021-03-01;-0.0944478461672855
2021-03-02;-0.11613235322812474
2021-03-03;-0.0912970073064871
2021-03-04;-0.08938288536588007
2021-03-05;-0.09327237192287324
2021-03-06;-0.09485565734325489
2021-03-07;-0.09781129092396106
2021-03-08;-0.09325539757414913
2021-03-09;-0.09018645984908615
2021-03-10;-0.08490260208902009
2021-03-11;-0.10314917266627088
2021-03-12;-0.09079623269550074
2021-03-13;-0.1014395209341801
2021-03-14;-0.09060633335112585
2021-03-15;-0.09069829084006237
2021-03-16;-0.08924438883401957
2021-03-17;-0.09250713198730053
2021-03-18;-0.10143001613946145
2021-03-19;-0.09108788343271526
2021-03-20;-0.0881882018197011
2021-03-21;-0.08936850158768192
2021-03-22;-0.08805261557850552
2021-03-23;-0.09265147829093685
2021-03-24;-0.10436010809664732
2021-03-25;-0.10414423288458673
2021-03-26;-0.08517334348709785
2021-03-27;-0.09495968591484572
2021-03-28;-0.09459198831854133
2021-03-29;-0.0864462619799504
2021-03-30;-0.09316300061425663
2021-03-31;-0.09478854843223589
2021-04-01;-0.10892517271039971
2021-04-02;-0.09574898231961326
2021-04-03;-0.08494188096849947
2021-04-04;-0.11167248468395297
2021-04-05;-0.11447267185669198
2021-04-06;-0.08632127135473144
2021-04-07;-0.08998370112017796
2021-04-08;-0.0987373749915278
2021-04-09;-0.10645147324883904
2021-04-10;-0.08908963357725656
2021-04-11;-0.09561786152411281
2021-04-12;-0.0891865316000805
2021-04-13;-0.08339575610368809
2021-04-14;-0.09384539955656432
2021-04-15;-0.1068385432462857
2021-04-16;-0.09365896759559846
2021-04-17;-0.09174294834422426
2021-04-18;-0.0994391135371734
2021-04-19;-0.09728613701307899
2021-04-20;-0.11761221037914561
2021-04-21;-0.0917508738009144
2021-04-22;-0.09438301300797296
2021-04-23;-0.09682328714475591
2021-04-24;-0.09317458242576958
2021-04-25;-0.0996047759282952
2021-04-26;-0.09190352628790383
2021-04-27;-0.10815706331612
2021-04-28;-0.10513733138154478
2021-04-29;-0.09579568276505301
2021-04-30;-0.08954083834813917
2021-05-01;-0.10160215666984566
2021-05-02;-0.0892406773360528
2021-05-03;-0.09181718804952604
2021-05-04;-0.08971313965396054
2021-05-05;-0.10626459114522914
2021-05-06;-0.09438861556208611
2021-05-07;-0.12354986404468819
2021-05-08;-0.10124736530958836
2021-05-09;-0.09967521566107868
2021-05-10;-0.0868832333329449
2021-05-11;-0.08990954695247674
2021-05-12;-0.08776207342081098
2021-05-13;-0.09764116986376989
2021-05-14;-0.09512056568997009
2021-05-15;-0.09608608930290216
2021-05-16;-0.0886779269121423
2021-05-17;-0.0996566605376201
2021-05-18;-0.09093454381665106
2021-05-19;-0.09663336817688302
