Date;var
2020-04-30;-0.0
2020-05-01;-0.0
2020-05-02;-0.0
2020-05-03;-0.0
2020-05-04;-0.0
2020-05-05;-0.0
2020-05-06;-0.0
2020-05-07;-0.0
2020-05-08;-0.0
2020-05-09;-0.0
2020-05-10;-0.0
2020-05-11;-0.0
2020-05-12;-0.0
2020-05-13;-0.0
2020-05-14;-0.0
2020-05-15;-0.0
2020-05-16;-0.0
2020-05-17;-0.0
2020-05-18;-0.0
2020-05-19;-0.0
2020-05-20;-0.0
2020-05-21;-0.0
2020-05-22;-0.0
2020-05-23;-0.0
2020-05-24;-0.0
2020-05-25;-0.0
2020-05-26;-0.0
2020-05-27;-0.0
2020-05-28;-0.0
2020-05-29;-0.0
2020-05-30;-0.0
2020-05-31;-0.0
2020-06-01;-0.0
2020-06-02;-0.0
2020-06-03;-0.0
2020-06-04;-0.0
2020-06-05;-0.0
2020-06-06;-0.0
2020-06-07;-0.0
2020-06-08;-0.0
2020-06-09;-0.0
2020-06-10;-0.0
2020-06-11;-0.0
2020-06-12;-0.0
2020-06-13;-0.0
2020-06-14;-0.0
2020-06-15;-0.0
2020-06-16;-0.0
2020-06-17;-0.0
2020-06-18;-0.0
2020-06-19;-0.0
2020-06-20;-0.0
2020-06-21;-0.0
2020-06-22;-0.0
2020-06-23;-0.0
2020-06-24;-0.0
2020-06-25;-0.0
2020-06-26;-0.0
2020-06-27;-0.0
2020-06-28;-0.0
2020-06-29;-0.0
2020-06-30;-0.0
2020-07-01;-0.0
2020-07-02;-0.0
2020-07-03;-0.0
2020-07-04;-0.0
2020-07-05;-0.0
2020-07-06;-0.0
2020-07-07;-0.0
2020-07-08;-0.0
2020-07-09;-0.0
2020-07-10;-0.0
2020-07-11;-0.0
2020-07-12;-0.0
2020-07-13;-0.0
2020-07-14;-0.0
2020-07-15;-0.0
2020-07-16;-0.0
2020-07-17;-0.0
2020-07-18;-0.0
2020-07-19;-0.0
2020-07-20;-0.0
2020-07-21;-0.0
2020-07-22;-0.0
2020-07-23;-0.0
2020-07-24;-0.0
2020-07-25;-0.0
2020-07-26;-0.0
2020-07-27;-0.0
2020-07-28;-0.0
2020-07-29;-0.0
2020-07-30;-0.0
2020-07-31;-0.0
2020-08-01;-0.0
2020-08-02;-0.0
2020-08-03;-0.0
2020-08-04;-0.0
2020-08-05;-0.0
2020-08-06;-0.0
2020-08-07;-0.0
2020-08-08;-0.0
2020-08-09;-0.0
2020-08-10;-0.0
2020-08-11;-0.0
2020-08-12;-0.0
2020-08-13;-0.0
2020-08-14;-0.0
2020-08-15;-0.0
2020-08-16;-0.0
2020-08-17;-0.0
2020-08-18;-0.0
2020-08-19;-0.0
2020-08-20;-0.0
2020-08-21;-0.0
2020-08-22;-0.0
2020-08-23;-0.0
2020-08-24;-0.0
2020-08-25;-0.0
2020-08-26;-0.0
2020-08-27;-0.0
2020-08-28;-0.0
2020-08-29;-0.0
2020-08-30;-0.0
2020-08-31;-0.0
2020-09-01;-0.0
2020-09-02;-0.0
2020-09-03;-0.0
2020-09-04;-0.0
2020-09-05;-0.0
2020-09-06;-0.0
2020-09-07;-0.0
2020-09-08;-0.060864639297788264
2020-09-09;-0.06439905650065608
2020-09-10;-0.078559952132529
2020-09-11;-0.06258524616727791
2020-09-12;-0.06646205744935295
2020-09-13;-0.07062805261211201
2020-09-14;-0.0657010694864661
2020-09-15;-0.07817058663282703
2020-09-16;-0.07044235795235858
2020-09-17;-0.07064626909559406
2020-09-18;-0.06857652016716961
2020-09-19;-0.06084636798653006
2020-09-20;-0.07637982885596721
2020-09-21;-0.065972425791586
2020-09-22;-0.06449847399209771
2020-09-23;-0.0741701118287691
2020-09-24;-0.06284770824105478
2020-09-25;-0.06190003828982754
2020-09-26;-0.10827022973448087
2020-09-27;-0.10511743431992228
2020-09-28;-0.06779123503469639
2020-09-29;-0.06411797137824801
2020-09-30;-0.06484802483016142
2020-10-01;-0.06372796561789137
2020-10-02;-0.06049925985620285
2020-10-03;-0.06683210258809658
2020-10-04;-0.06602847011124577
2020-10-05;-0.06703552754163597
2020-10-06;-0.06081689120140007
2020-10-07;-0.06880662604729
2020-10-08;-0.06203593001595229
2020-10-09;-0.06727988799515078
2020-10-10;-0.07080068542297044
2020-10-11;-0.06443892893711528
2020-10-12;-0.06317610810360995
2020-10-13;-0.07294450799431268
2020-10-14;-0.06337979798029665
2020-10-15;-0.06396169371212532
2020-10-16;-0.06524611973622371
2020-10-17;-0.06655840107124322
2020-10-18;-0.06196009321716661
2020-10-19;-0.09343138383922989
2020-10-20;-0.08285585801558769
2020-10-21;-0.07114675896020985
2020-10-22;-0.0941637684658876
2020-10-23;-0.07783880820642616
2020-10-24;-0.06204568968262878
2020-10-25;-0.07362929213109795
2020-10-26;-0.058402372461493636
2020-10-27;-0.05960925939434711
2020-10-28;-0.06491210147925569
2020-10-29;-0.06635536323345308
2020-10-30;-0.06673101704663999
2020-10-31;-0.06238451204380048
2020-11-01;-0.06562494387696638
2020-11-02;-0.06103568163824426
2020-11-03;-0.08076070693699615
2020-11-04;-0.06477746777331235
2020-11-05;-0.0596245367647514
2020-11-06;-0.07525548075236381
2020-11-07;-0.06303471239664059
2020-11-08;-0.06505431027916596
2020-11-09;-0.06694028574520296
2020-11-10;-0.06032039541332403
2020-11-11;-0.06748589293233541
2020-11-12;-0.05829982390586786
2020-11-13;-0.05977610203948344
2020-11-14;-0.06126069153946481
2020-11-15;-0.05597675451966085
2020-11-16;-0.058182838962707595
2020-11-17;-0.0705748665106478
2020-11-18;-0.044717493709532284
2020-11-19;-0.04877411933870021
2020-11-20;-0.04892046469321074
2020-11-21;-0.051416760501406505
2020-11-22;-0.044466862949493265
2020-11-23;-0.04579512919473838
2020-11-24;-0.04668928463536454
2020-11-25;-0.04910638527575999
2020-11-26;-0.04916624854477316
2020-11-27;-0.05099608867040198
2020-11-28;-0.0508959614646506
2020-11-29;-0.04499628952129725
2020-11-30;-0.06351630981904112
2020-12-01;-0.04569056276209753
2020-12-02;-0.04777883424871416
2020-12-03;-0.04440962469907744
2020-12-04;-0.05390910458049415
2020-12-05;-0.046194242955144384
2020-12-06;-0.04444396039321646
2020-12-07;-0.07556217985359696
2020-12-08;-0.048970536849983426
2020-12-09;-0.05374716414600596
2020-12-10;-0.042639244619105864
2020-12-11;-0.04449039129878566
2020-12-12;-0.046439218064456354
2020-12-13;-0.04759884640678798
2020-12-14;-0.045460893415838796
2020-12-15;-0.047037769065055635
2020-12-16;-0.04558468930298326
2020-12-17;-0.06001865234507937
2020-12-18;-0.045520144610295146
2020-12-19;-0.04392239392623999
2020-12-20;-0.04892374224626341
2020-12-21;-0.04547768955137564
2020-12-22;-0.0500886357121959
2020-12-23;-0.04714874672026604
2020-12-24;-0.0490204328350446
2020-12-25;-0.05431681760087787
2020-12-26;-0.05271038612179385
2020-12-27;-0.04927115617483746
2020-12-28;-0.07104188950198935
2020-12-29;-0.05984719076813617
2020-12-30;-0.05895981394328083
2020-12-31;-0.05379323681890931
2021-01-01;-0.0619843784033851
2021-01-02;-0.049398502520621244
2021-01-03;-0.05230337066282895
2021-01-04;-0.05404547084170823
2021-01-05;-0.05060674270241063
2021-01-06;-0.05493241008111119
2021-01-07;-0.048441175504173574
2021-01-08;-0.05539952423717355
2021-01-09;-0.05278930305141318
2021-01-10;-0.06094129047251907
2021-01-11;-0.05109132777943148
2021-01-12;-0.0495822512124906
2021-01-13;-0.049882172682897616
2021-01-14;-0.062238099657957915
2021-01-15;-0.06257612389485046
2021-01-16;-0.05367990593726896
2021-01-17;-0.05128592609867792
2021-01-18;-0.06684411832702936
2021-01-19;-0.048616262919663825
2021-01-20;-0.05434038724205687
2021-01-21;-0.09361472041585574
2021-01-22;-0.0530040822302615
2021-01-23;-0.05149057486058855
2021-01-24;-0.06345468343691703
2021-01-25;-0.05305624900958838
2021-01-26;-0.057018970724693877
2021-01-27;-0.050268423828702
2021-01-28;-0.05132293603435586
2021-01-29;-0.0561329841292664
2021-01-30;-0.057559770673613675
2021-01-31;-0.07435644052684792
2021-02-01;-0.0666595559160186
2021-02-02;-0.062363462687039725
2021-02-03;-0.06042530291651057
2021-02-04;-0.06649730327903558
2021-02-05;-0.06492200108753801
2021-02-06;-0.058314552618848936
2021-02-07;-0.06931593421169856
2021-02-08;-0.059718929246164155
2021-02-09;-0.057381908683967156
2021-02-10;-0.059174266421931014
2021-02-11;-0.0755507446691992
2021-02-12;-0.06540765741064125
2021-02-13;-0.06346671201027744
2021-02-14;-0.05812163088751052
2021-02-15;-0.05939642634840193
2021-02-16;-0.06541731437290306
2021-02-17;-0.05852511514247873
2021-02-18;-0.05967692012335588
2021-02-19;-0.07048409893567752
2021-02-20;-0.06138994449956782
2021-02-21;-0.09790824975661204
2021-02-22;-0.06733330146713122
2021-02-23;-0.062420441819895575
2021-02-24;-0.06259986766589148
2021-02-25;-0.06004225068514979
2021-02-26;-0.06482768003077928
2021-02-27;-0.06230354345610646
2021-02-28;-0.059262987764326286
2021-03-01;-0.06319703052588413
2021-03-02;-0.06419746550256449
2021-03-03;-0.06244017873900729
2021-03-04;-0.06823520233737623
2021-03-05;-0.06249684548447263
2021-03-06;-0.07149069100930985
2021-03-07;-0.06385254696223384
2021-03-08;-0.05898274194702676
2021-03-09;-0.06409378089864108
2021-03-10;-0.07749770680567226
2021-03-11;-0.0693886520565475
2021-03-12;-0.0918661920800149
2021-03-13;-0.06860711935625659
2021-03-14;-0.06893530483336405
2021-03-15;-0.06903916103939602
2021-03-16;-0.07039570642114092
2021-03-17;-0.06209687809904901
2021-03-18;-0.06327761602272114
2021-03-19;-0.07047840516126505
2021-03-20;-0.07005672222900182
2021-03-21;-0.06432993507083935
2021-03-22;-0.05980544717029856
2021-03-23;-0.060688944008833394
2021-03-24;-0.07791318760071844
2021-03-25;-0.06316732618580945
2021-03-26;-0.07295936739796616
2021-03-27;-0.0660519767998795
2021-03-28;-0.06529834254910213
2021-03-29;-0.08228838260301152
2021-03-30;-0.08697605777100434
2021-03-31;-0.05962325143866425
2021-04-01;-0.062218428624006686
2021-04-02;-0.06293461514249053
2021-04-03;-0.06369933901331797
2021-04-04;-0.059235471249953965
2021-04-05;-0.0803992510426067
2021-04-06;-0.08377820878304403
2021-04-07;-0.06780912378010329
2021-04-08;-0.09633114423110446
2021-04-09;-0.061945263658855144
2021-04-10;-0.08261214944753577
2021-04-11;-0.06544531118192133
2021-04-12;-0.05976615645524611
2021-04-13;-0.06014538047049098
2021-04-14;-0.06813061713098875
2021-04-15;-0.06247365294121352
2021-04-16;-0.07795631714515451
2021-04-17;-0.06890048136161396
2021-04-18;-0.06288202206895369
2021-04-19;-0.06209944084873269
2021-04-20;-0.10205764223826297
2021-04-21;-0.061676946843343836
2021-04-22;-0.0684961477470208
2021-04-23;-0.06355346210813029
2021-04-24;-0.06561415539684164
2021-04-25;-0.07381660856825686
2021-04-26;-0.09572925503639042
2021-04-27;-0.06419829416493131
2021-04-28;-0.06542763473021553
2021-04-29;-0.06453878795845902
2021-04-30;-0.08592270493221464
2021-05-01;-0.06303897817100794
2021-05-02;-0.061299186027483535
2021-05-03;-0.07360691610082704
2021-05-04;-0.06776550590358497
2021-05-05;-0.08602283486026893
2021-05-06;-0.07232144670040758
2021-05-07;-0.07251571496266539
2021-05-08;-0.09480617773439592
2021-05-09;-0.07438627935496314
2021-05-10;-0.07304320491046186
2021-05-11;-0.0617068640782962
2021-05-12;-0.06639628909153267
2021-05-13;-0.10011295428410198
2021-05-14;-0.06844796598790084
2021-05-15;-0.07288060639513513
2021-05-16;-0.059347637502135876
2021-05-17;-0.06101789605609459
2021-05-18;-0.072707494846404
2021-05-19;-0.06146558956990865
