Date;cvar
2020-04-30;-0.0
2020-05-01;-0.0
2020-05-02;-0.0
2020-05-03;-0.0
2020-05-04;-0.0
2020-05-05;-0.0
2020-05-06;-0.0
2020-05-07;-0.0
2020-05-08;-0.0
2020-05-09;-0.0
2020-05-10;-0.0
2020-05-11;-0.0
2020-05-12;-0.0
2020-05-13;-0.0
2020-05-14;-0.0
2020-05-15;-0.0
2020-05-16;-0.0
2020-05-17;-0.0
2020-05-18;-0.0
2020-05-19;-0.0
2020-05-20;-0.0
2020-05-21;-0.0
2020-05-22;-0.0
2020-05-23;-0.0
2020-05-24;-0.0
2020-05-25;-0.0
2020-05-26;-0.0
2020-05-27;-0.0
2020-05-28;-0.0
2020-05-29;-0.0
2020-05-30;-0.0
2020-05-31;-0.0
2020-06-01;-0.0
2020-06-02;-0.0
2020-06-03;-0.0
2020-06-04;-0.0
2020-06-05;-0.0
2020-06-06;-0.0
2020-06-07;-0.0
2020-06-08;-0.0
2020-06-09;-0.0
2020-06-10;-0.0
2020-06-11;-0.0
2020-06-12;-0.0
2020-06-13;-0.0
2020-06-14;-0.0
2020-06-15;-0.0
2020-06-16;-0.0
2020-06-17;-0.0
2020-06-18;-0.0
2020-06-19;-0.0
2020-06-20;-0.0
2020-06-21;-0.0
2020-06-22;-0.0
2020-06-23;-0.0
2020-06-24;-0.0
2020-06-25;-0.0
2020-06-26;-0.0
2020-06-27;-0.0
2020-06-28;-0.0
2020-06-29;-0.0
2020-06-30;-0.0
2020-07-01;-0.0
2020-07-02;-0.0
2020-07-03;-0.0
2020-07-04;-0.0
2020-07-05;-0.0
2020-07-06;-0.0
2020-07-07;-0.0
2020-07-08;-0.0
2020-07-09;-0.0
2020-07-10;-0.0
2020-07-11;-0.0
2020-07-12;-0.0
2020-07-13;-0.0
2020-07-14;-0.0
2020-07-15;-0.0
2020-07-16;-0.0
2020-07-17;-0.0
2020-07-18;-0.0
2020-07-19;-0.0
2020-07-20;-0.0
2020-07-21;-0.0
2020-07-22;-0.0
2020-07-23;-0.0
2020-07-24;-0.0
2020-07-25;-0.0
2020-07-26;-0.0
2020-07-27;-0.0
2020-07-28;-0.0
2020-07-29;-0.0
2020-07-30;-0.0
2020-07-31;-0.0
2020-08-01;-0.0
2020-08-02;-0.0
2020-08-03;-0.0
2020-08-04;-0.0
2020-08-05;-0.0
2020-08-06;-0.0
2020-08-07;-0.0
2020-08-08;-0.0
2020-08-09;-0.0
2020-08-10;-0.0
2020-08-11;-0.0
2020-08-12;-0.0
2020-08-13;-0.0
2020-08-14;-0.0
2020-08-15;-0.0
2020-08-16;-0.0
2020-08-17;-0.0
2020-08-18;-0.0
2020-08-19;-0.0
2020-08-20;-0.0
2020-08-21;-0.0
2020-08-22;-0.0
2020-08-23;-0.0
2020-08-24;-0.0
2020-08-25;-0.0
2020-08-26;-0.0
2020-08-27;-0.0
2020-08-28;-0.0
2020-08-29;-0.0
2020-08-30;-0.0
2020-08-31;-0.0
2020-09-01;-0.0
2020-09-02;-0.0
2020-09-03;-0.0
2020-09-04;-0.0
2020-09-05;-0.0
2020-09-06;-0.0
2020-09-07;-0.0
2020-09-08;-0.07101284308687862
2020-09-09;-0.07231692201612855
2020-09-10;-0.06895228665755623
2020-09-11;-0.06826262570076663
2020-09-12;-0.08361572383008707
2020-09-13;-0.09523837631046425
2020-09-14;-0.07063494348243379
2020-09-15;-0.07176643044174078
2020-09-16;-0.06605906933395445
2020-09-17;-0.07264529417547971
2020-09-18;-0.07011942988728323
2020-09-19;-0.07677287754383068
2020-09-20;-0.06761494318291264
2020-09-21;-0.07667075655069217
2020-09-22;-0.09622905633336108
2020-09-23;-0.07327296175059725
2020-09-24;-0.07211431269336607
2020-09-25;-0.08217882791580094
2020-09-26;-0.07557311578111602
2020-09-27;-0.06830182273165016
2020-09-28;-0.07483885993941197
2020-09-29;-0.0696821593176548
2020-09-30;-0.07147429970464377
2020-10-01;-0.0680529630938102
2020-10-02;-0.07186473534903297
2020-10-03;-0.07599993408072399
2020-10-04;-0.07185751776622583
2020-10-05;-0.07659111441465427
2020-10-06;-0.06886444040584744
2020-10-07;-0.0812243879362414
2020-10-08;-0.0730090876110555
2020-10-09;-0.07168820581691068
2020-10-10;-0.07301357110862962
2020-10-11;-0.0772074990158007
2020-10-12;-0.07925819753280895
2020-10-13;-0.07319924320890364
2020-10-14;-0.07175247903285416
2020-10-15;-0.07224676017606627
2020-10-16;-0.06957165090734477
2020-10-17;-0.07965443340864127
2020-10-18;-0.0827688235341295
2020-10-19;-0.07011962544797304
2020-10-20;-0.07218693362299373
2020-10-21;-0.09206305975075896
2020-10-22;-0.07167439049208695
2020-10-23;-0.07843261387984488
2020-10-24;-0.07151419551648666
2020-10-25;-0.07698023246495145
2020-10-26;-0.07450987712142769
2020-10-27;-0.07387090283203766
2020-10-28;-0.07149043811213421
2020-10-29;-0.08534718719712044
2020-10-30;-0.08818173324381753
2020-10-31;-0.08122367164989816
2020-11-01;-0.07224440375585857
2020-11-02;-0.06937807683244514
2020-11-03;-0.06684788187266122
2020-11-04;-0.07282763825276263
2020-11-05;-0.06958973143148336
2020-11-06;-0.07154975166050476
2020-11-07;-0.06853710542037002
2020-11-08;-0.07085574792434307
2020-11-09;-0.08679905334833417
2020-11-10;-0.06972428118346224
2020-11-11;-0.07595487947557551
2020-11-12;-0.07046156915600887
2020-11-13;-0.07138595790940302
2020-11-14;-0.06769764307489609
2020-11-15;-0.06968786126889162
2020-11-16;-0.07181428909766764
2020-11-17;-0.07255941684824639
2020-11-18;-0.053406730867086624
2020-11-19;-0.056243696964295424
2020-11-20;-0.051551471665336406
2020-11-21;-0.0520607261544315
2020-11-22;-0.05260995359706384
2020-11-23;-0.05295335625070588
2020-11-24;-0.052378549720282316
2020-11-25;-0.04910962603189714
2020-11-26;-0.05379744940670637
2020-11-27;-0.05369133798627564
2020-11-28;-0.06155246460726527
2020-11-29;-0.052794101821156805
2020-11-30;-0.05558956193245759
2020-12-01;-0.05500014711182501
2020-12-02;-0.054654598075549614
2020-12-03;-0.055239594132868095
2020-12-04;-0.06779545562999989
2020-12-05;-0.05662446487437758
2020-12-06;-0.07618898104870167
2020-12-07;-0.060074981237848296
2020-12-08;-0.05830908157755301
2020-12-09;-0.0574789245403026
2020-12-10;-0.055882801378992354
2020-12-11;-0.05727020130440332
2020-12-12;-0.05926226005780016
2020-12-13;-0.054338226643591385
2020-12-14;-0.06936470836850071
2020-12-15;-0.056697960859788676
2020-12-16;-0.05495709430736781
2020-12-17;-0.05177523409234367
2020-12-18;-0.05714160638017919
2020-12-19;-0.05576670023580035
2020-12-20;-0.07394855550290311
2020-12-21;-0.06007230602524763
2020-12-22;-0.05953514100322266
2020-12-23;-0.05509334388749798
2020-12-24;-0.05890629540731211
2020-12-25;-0.05964870855880246
2020-12-26;-0.05489180600648043
2020-12-27;-0.05926279041614056
2020-12-28;-0.06039360137936323
2020-12-29;-0.057703690910743906
2020-12-30;-0.05867232595520884
2020-12-31;-0.06657382108889691
2021-01-01;-0.05660079940203763
2021-01-02;-0.05852528223988005
2021-01-03;-0.06253125781839228
2021-01-04;-0.07660422243229563
2021-01-05;-0.060430454169109235
2021-01-06;-0.05843789895408457
2021-01-07;-0.059943443455222206
2021-01-08;-0.05803888720564128
2021-01-09;-0.06076952399057325
2021-01-10;-0.06544755599789277
2021-01-11;-0.0619089669923291
2021-01-12;-0.06505077891666147
2021-01-13;-0.07022417335567992
2021-01-14;-0.06919708502910188
2021-01-15;-0.06110632824551857
2021-01-16;-0.05801882440080436
2021-01-17;-0.0601091258763527
2021-01-18;-0.0574634491367977
2021-01-19;-0.058444395219799015
2021-01-20;-0.060815697924362026
2021-01-21;-0.07683974050874859
2021-01-22;-0.06618676786695889
2021-01-23;-0.06398601504352654
2021-01-24;-0.06242648157980972
2021-01-25;-0.05912819894800044
2021-01-26;-0.07309109628462117
2021-01-27;-0.07186012187914109
2021-01-28;-0.06327079448646968
2021-01-29;-0.06959218287938448
2021-01-30;-0.06873561956584646
2021-01-31;-0.07238941634354995
2021-02-01;-0.06650416887325303
2021-02-02;-0.08257803162023772
2021-02-03;-0.06832186781343873
2021-02-04;-0.06868259533300439
2021-02-05;-0.06840257437241348
2021-02-06;-0.06920776002517315
2021-02-07;-0.06926452429287383
2021-02-08;-0.06911306862887452
2021-02-09;-0.0719868246291151
2021-02-10;-0.07521114113626898
2021-02-11;-0.07376053082617276
2021-02-12;-0.07150095661090872
2021-02-13;-0.07255500690602112
2021-02-14;-0.07055588610540556
2021-02-15;-0.07559570159300251
2021-02-16;-0.07267439849044396
2021-02-17;-0.08739165681700817
2021-02-18;-0.07748193459060385
2021-02-19;-0.07330031344833396
2021-02-20;-0.07617680843746959
2021-02-21;-0.10486398319147694
2021-02-22;-0.0781226436919329
2021-02-23;-0.07471902007415676
2021-02-24;-0.07760712382136384
2021-02-25;-0.07703398390824744
2021-02-26;-0.08186899431586757
2021-02-27;-0.07609423439138716
2021-02-28;-0.07389292787989206
2021-03-01;-0.08133153199190862
2021-03-02;-0.07830012707605699
2021-03-03;-0.09061942036494519
2021-03-04;-0.0809547846327553
2021-03-05;-0.0830354102517814
2021-03-06;-0.07215187003835372
2021-03-07;-0.0787117831279603
2021-03-08;-0.07613901130793091
2021-03-09;-0.08540284089836332
2021-03-10;-0.07302451010313162
2021-03-11;-0.0969560261490853
2021-03-12;-0.07429476204841685
2021-03-13;-0.08291101230473243
2021-03-14;-0.08551652708411153
2021-03-15;-0.0749272596361345
2021-03-16;-0.08313165127049651
2021-03-17;-0.07805945379002231
2021-03-18;-0.07778811771130174
2021-03-19;-0.08265885926381532
2021-03-20;-0.07616595049621999
2021-03-21;-0.0738523310164936
2021-03-22;-0.08153559787724152
2021-03-23;-0.07690244691247179
2021-03-24;-0.08240922724648753
2021-03-25;-0.07553091578142683
2021-03-26;-0.11464883905646721
2021-03-27;-0.07738638052775074
2021-03-28;-0.07768594565241214
2021-03-29;-0.07718967096323592
2021-03-30;-0.07810272166888534
2021-03-31;-0.08048509764929271
2021-04-01;-0.07862368265131178
2021-04-02;-0.08290021037722195
2021-04-03;-0.07933621705231697
2021-04-04;-0.07941489169407157
2021-04-05;-0.10730741413419145
2021-04-06;-0.08469864033072103
2021-04-07;-0.08647619748010506
2021-04-08;-0.08918194346408395
2021-04-09;-0.08210932227676024
2021-04-10;-0.08480023998454146
2021-04-11;-0.0773212386365074
2021-04-12;-0.080450958412176
2021-04-13;-0.07865585286059922
2021-04-14;-0.08515233207615172
2021-04-15;-0.09192521978739798
2021-04-16;-0.10212283514354281
2021-04-17;-0.08595452994864311
2021-04-18;-0.08458370798658083
2021-04-19;-0.08058543961977493
2021-04-20;-0.08337156893059694
2021-04-21;-0.0843580911815455
2021-04-22;-0.07977825081602602
2021-04-23;-0.09117573447410215
2021-04-24;-0.08108387951468332
2021-04-25;-0.08166786487522902
2021-04-26;-0.08604379157092573
2021-04-27;-0.08872504981556098
2021-04-28;-0.07955980343823092
2021-04-29;-0.08919745717539446
2021-04-30;-0.08250417249295117
2021-05-01;-0.08597251311021004
2021-05-02;-0.08358408222775349
2021-05-03;-0.08729613460284422
2021-05-04;-0.08313965486873387
2021-05-05;-0.08081686790082292
2021-05-06;-0.07928363992320195
2021-05-07;-0.08597711827280621
2021-05-08;-0.08793080387963656
2021-05-09;-0.10291994093929767
2021-05-10;-0.08146071713355892
2021-05-11;-0.08698506556911562
2021-05-12;-0.0845037406628315
2021-05-13;-0.09216659933063952
2021-05-14;-0.08391369311349421
2021-05-15;-0.08294351015057042
2021-05-16;-0.08474702625855321
2021-05-17;-0.08392485411898289
2021-05-18;-0.0834490238945231
2021-05-19;-0.09168277371993748
