Date;cvar
2020-04-30;-0.0
2020-05-01;-0.0
2020-05-02;-0.0
2020-05-03;-0.0
2020-05-04;-0.0
2020-05-05;-0.0
2020-05-06;-0.0
2020-05-07;-0.0
2020-05-08;-0.0
2020-05-09;-0.0
2020-05-10;-0.0
2020-05-11;-0.0
2020-05-12;-0.0
2020-05-13;-0.0
2020-05-14;-0.0
2020-05-15;-0.0
2020-05-16;-0.0
2020-05-17;-0.0
2020-05-18;-0.0
2020-05-19;-0.0
2020-05-20;-0.0
2020-05-21;-0.0
2020-05-22;-0.0
2020-05-23;-0.0
2020-05-24;-0.0
2020-05-25;-0.0
2020-05-26;-0.0
2020-05-27;-0.0
2020-05-28;-0.0
2020-05-29;-0.0
2020-05-30;-0.0
2020-05-31;-0.0
2020-06-01;-0.0
2020-06-02;-0.0
2020-06-03;-0.0
2020-06-04;-0.0
2020-06-05;-0.0
2020-06-06;-0.0
2020-06-07;-0.0
2020-06-08;-0.0
2020-06-09;-0.0
2020-06-10;-0.0
2020-06-11;-0.0
2020-06-12;-0.0
2020-06-13;-0.0
2020-06-14;-0.0
2020-06-15;-0.0
2020-06-16;-0.0
2020-06-17;-0.0
2020-06-18;-0.0
2020-06-19;-0.0
2020-06-20;-0.0
2020-06-21;-0.0
2020-06-22;-0.0
2020-06-23;-0.0
2020-06-24;-0.0
2020-06-25;-0.0
2020-06-26;-0.0
2020-06-27;-0.0
2020-06-28;-0.0
2020-06-29;-0.0
2020-06-30;-0.0
2020-07-01;-0.0
2020-07-02;-0.0
2020-07-03;-0.0
2020-07-04;-0.0
2020-07-05;-0.0
2020-07-06;-0.0
2020-07-07;-0.0
2020-07-08;-0.0
2020-07-09;-0.0
2020-07-10;-0.0
2020-07-11;-0.0
2020-07-12;-0.0
2020-07-13;-0.0
2020-07-14;-0.0
2020-07-15;-0.0
2020-07-16;-0.0
2020-07-17;-0.0
2020-07-18;-0.0
2020-07-19;-0.0
2020-07-20;-0.0
2020-07-21;-0.0
2020-07-22;-0.0
2020-07-23;-0.0
2020-07-24;-0.0
2020-07-25;-0.0
2020-07-26;-0.0
2020-07-27;-0.0
2020-07-28;-0.0
2020-07-29;-0.0
2020-07-30;-0.0
2020-07-31;-0.0
2020-08-01;-0.0
2020-08-02;-0.0
2020-08-03;-0.0
2020-08-04;-0.0
2020-08-05;-0.0
2020-08-06;-0.0
2020-08-07;-0.0
2020-08-08;-0.0
2020-08-09;-0.0
2020-08-10;-0.0
2020-08-11;-0.0
2020-08-12;-0.0
2020-08-13;-0.0
2020-08-14;-0.0
2020-08-15;-0.0
2020-08-16;-0.0
2020-08-17;-0.0
2020-08-18;-0.0
2020-08-19;-0.0
2020-08-20;-0.0
2020-08-21;-0.0
2020-08-22;-0.0
2020-08-23;-0.0
2020-08-24;-0.0
2020-08-25;-0.0
2020-08-26;-0.0
2020-08-27;-0.0
2020-08-28;-0.0
2020-08-29;-0.0
2020-08-30;-0.0
2020-08-31;-0.0
2020-09-01;-0.0
2020-09-02;-0.0
2020-09-03;-0.0
2020-09-04;-0.0
2020-09-05;-0.0
2020-09-06;-0.0
2020-09-07;-0.0
2020-09-08;-0.07034940941321485
2020-09-09;-0.06800717501804174
2020-09-10;-0.06965060010323319
2020-09-11;-0.07427843477581043
2020-09-12;-0.07113958657230912
2020-09-13;-0.07648009813657802
2020-09-14;-0.07268882077763814
2020-09-15;-0.07370294157457616
2020-09-16;-0.07508559395268809
2020-09-17;-0.07219015463336198
2020-09-18;-0.09296261771526158
2020-09-19;-0.070359102276048
2020-09-20;-0.07227709443207592
2020-09-21;-0.07326218712515803
2020-09-22;-0.07816151503740457
2020-09-23;-0.07126191540184801
2020-09-24;-0.07322852704727209
2020-09-25;-0.06832020389829963
2020-09-26;-0.07590171407748472
2020-09-27;-0.07320210621234177
2020-09-28;-0.07447279693926959
2020-09-29;-0.07041333479186832
2020-09-30;-0.06846104108266342
2020-10-01;-0.08158509214466769
2020-10-02;-0.08075177361921543
2020-10-03;-0.07335011562651406
2020-10-04;-0.07110271451237489
2020-10-05;-0.06950118079667134
2020-10-06;-0.07202621048876798
2020-10-07;-0.08596533872849586
2020-10-08;-0.07023740637354119
2020-10-09;-0.0733073866382296
2020-10-10;-0.0723629698325242
2020-10-11;-0.11329166655716132
2020-10-12;-0.07406263824070898
2020-10-13;-0.09796008903930498
2020-10-14;-0.07569542817845322
2020-10-15;-0.10472915398708227
2020-10-16;-0.07643729398365948
2020-10-17;-0.1061833914545177
2020-10-18;-0.06957551136865803
2020-10-19;-0.07143560359044059
2020-10-20;-0.07250846463513494
2020-10-21;-0.07244327554578377
2020-10-22;-0.07312998057125816
2020-10-23;-0.08334336110530896
2020-10-24;-0.07145656350836874
2020-10-25;-0.07118031444958273
2020-10-26;-0.0749612100002254
2020-10-27;-0.07461160807886046
2020-10-28;-0.08993313224540699
2020-10-29;-0.07007694226047563
2020-10-30;-0.07319113535085671
2020-10-31;-0.07346304522476993
2020-11-01;-0.06753657689795686
2020-11-02;-0.09007021086117739
2020-11-03;-0.07321082873854987
2020-11-04;-0.07208935643742784
2020-11-05;-0.08511545096544293
2020-11-06;-0.07507720541022958
2020-11-07;-0.0746337967312615
2020-11-08;-0.07213388362154559
2020-11-09;-0.08715667381851243
2020-11-10;-0.07429659661276977
2020-11-11;-0.10986406988051467
2020-11-12;-0.07111399011513593
2020-11-13;-0.06891432128429391
2020-11-14;-0.0725348102354467
2020-11-15;-0.0732366215724169
2020-11-16;-0.07043097201542847
2020-11-17;-0.06769454543093895
2020-11-18;-0.05593766953843932
2020-11-19;-0.05383129612589758
2020-11-20;-0.05602986034029016
2020-11-21;-0.053613642488087164
2020-11-22;-0.05252564373321976
2020-11-23;-0.05285254888403066
2020-11-24;-0.051537710648087647
2020-11-25;-0.05291624691137341
2020-11-26;-0.05432791438215503
2020-11-27;-0.05622929772458743
2020-11-28;-0.056519911692221585
2020-11-29;-0.06485463429125188
2020-11-30;-0.05193113121708576
2020-12-01;-0.0631051391557071
2020-12-02;-0.05606116939011584
2020-12-03;-0.05227068689682671
2020-12-04;-0.056344362367494016
2020-12-05;-0.054624633747546815
2020-12-06;-0.0539321481259222
2020-12-07;-0.05423428732845059
2020-12-08;-0.05455057068113796
2020-12-09;-0.06121098150748735
2020-12-10;-0.06170158923891305
2020-12-11;-0.055344454670763696
2020-12-12;-0.05691421184752324
2020-12-13;-0.055288900753693686
2020-12-14;-0.05752865483565227
2020-12-15;-0.054514974605530786
2020-12-16;-0.05773842504190634
2020-12-17;-0.05691132659320723
2020-12-18;-0.057128576228188496
2020-12-19;-0.05588360509255634
2020-12-20;-0.05388994396384029
2020-12-21;-0.06083765781171976
2020-12-22;-0.05640273783778699
2020-12-23;-0.05410492912433218
2020-12-24;-0.05722522567613954
2020-12-25;-0.06047501113495608
2020-12-26;-0.05799098674590128
2020-12-27;-0.06337000187943059
2020-12-28;-0.05902711104870723
2020-12-29;-0.056730266675465574
2020-12-30;-0.06754736943528047
2020-12-31;-0.05753397040551159
2021-01-01;-0.05731624648306924
2021-01-02;-0.06313723991672283
2021-01-03;-0.062070419107363405
2021-01-04;-0.060082886079672215
2021-01-05;-0.07247802620752222
2021-01-06;-0.06227621169546578
2021-01-07;-0.059277651948695644
2021-01-08;-0.058941281278888605
2021-01-09;-0.06345795301920991
2021-01-10;-0.061685591365277515
2021-01-11;-0.06436618275767515
2021-01-12;-0.065241671223674
2021-01-13;-0.06268636631503986
2021-01-14;-0.06511397374274822
2021-01-15;-0.06548999843943776
2021-01-16;-0.06294574442721222
2021-01-17;-0.06225870833198882
2021-01-18;-0.06173462376563872
2021-01-19;-0.06264401230969587
2021-01-20;-0.07090426681376873
2021-01-21;-0.0830575533253561
2021-01-22;-0.08078217266679777
2021-01-23;-0.06432507167774228
2021-01-24;-0.0638118658314473
2021-01-25;-0.07388184323545385
2021-01-26;-0.06983452261751874
2021-01-27;-0.0683971863886968
2021-01-28;-0.10137567233460615
2021-01-29;-0.07346610010107846
2021-01-30;-0.07393049723550749
2021-01-31;-0.07327746799701511
2021-02-01;-0.07551274190273466
2021-02-02;-0.07730226155756091
2021-02-03;-0.07716744154807224
2021-02-04;-0.07532561755063916
2021-02-05;-0.07318982667807251
2021-02-06;-0.08501846521656833
2021-02-07;-0.1059228834583537
2021-02-08;-0.07568959570017574
2021-02-09;-0.08347215023452632
2021-02-10;-0.0761441449733088
2021-02-11;-0.07380165197989233
2021-02-12;-0.07552976993214697
2021-02-13;-0.07781825596149129
2021-02-14;-0.07487703634689093
2021-02-15;-0.07518985804300818
2021-02-16;-0.073164716310605
2021-02-17;-0.0791706873244079
2021-02-18;-0.07411200840577348
2021-02-19;-0.07771872226440892
2021-02-20;-0.0748971532668484
2021-02-21;-0.07297173964545331
2021-02-22;-0.07582790779496128
2021-02-23;-0.07617061510083592
2021-02-24;-0.07639200511357283
2021-02-25;-0.07526552777412887
2021-02-26;-0.0746226253828574
2021-02-27;-0.08363225779899967
2021-02-28;-0.07528841733328515
2021-03-01;-0.09082422852458065
2021-03-02;-0.07918670805122006
2021-03-03;-0.07887141916521122
2021-03-04;-0.07807291093754905
2021-03-05;-0.07768484592092313
2021-03-06;-0.07997599614636636
2021-03-07;-0.0783024479448122
2021-03-08;-0.07870133358501034
2021-03-09;-0.07983466924773262
2021-03-10;-0.07494450004138688
2021-03-11;-0.07551042573580075
2021-03-12;-0.07921889584657207
2021-03-13;-0.08030817889067858
2021-03-14;-0.08388404798272187
2021-03-15;-0.11926662221676182
2021-03-16;-0.08083624413536689
2021-03-17;-0.1001587391254376
2021-03-18;-0.08179301486323307
2021-03-19;-0.08079893205362852
2021-03-20;-0.0784436614164405
2021-03-21;-0.08823871403355239
2021-03-22;-0.09841614762660124
2021-03-23;-0.08172825228786539
2021-03-24;-0.07865570685737447
2021-03-25;-0.08219828976250333
2021-03-26;-0.09253398561431933
2021-03-27;-0.07872519372947251
2021-03-28;-0.08058598114002763
2021-03-29;-0.08198272273917419
2021-03-30;-0.10362741925436929
2021-03-31;-0.08483859055881438
2021-04-01;-0.08535741296049464
2021-04-02;-0.08334907379617067
2021-04-03;-0.07981505787988281
2021-04-04;-0.08388111481837954
2021-04-05;-0.07791708777295339
2021-04-06;-0.08047787864730643
2021-04-07;-0.08863910218286597
2021-04-08;-0.07928214109682405
2021-04-09;-0.08203314888873699
2021-04-10;-0.09080863899749453
2021-04-11;-0.07996396076466795
2021-04-12;-0.07894962342885399
2021-04-13;-0.07965225656184345
2021-04-14;-0.07929163325665577
2021-04-15;-0.10403259740343501
2021-04-16;-0.09738198852541115
2021-04-17;-0.09033752236517094
2021-04-18;-0.08308156845428816
2021-04-19;-0.0902716712232274
2021-04-20;-0.08242189610184593
2021-04-21;-0.084982471804749
2021-04-22;-0.084533975169406
2021-04-23;-0.08258348315245873
2021-04-24;-0.08756993225143442
2021-04-25;-0.08768380601597317
2021-04-26;-0.0857694994079761
2021-04-27;-0.09062581344643876
2021-04-28;-0.08602130279459105
2021-04-29;-0.08626323711105816
2021-04-30;-0.08441936545619522
2021-05-01;-0.08936526679086669
2021-05-02;-0.08428534191667827
2021-05-03;-0.08638194569620974
2021-05-04;-0.09172466721724329
2021-05-05;-0.08224532473382826
2021-05-06;-0.0940942815501498
2021-05-07;-0.08509184506610959
2021-05-08;-0.07973973608789572
2021-05-09;-0.08663240351675115
2021-05-10;-0.08185538586086026
2021-05-11;-0.09514246227397632
2021-05-12;-0.09375328616542954
2021-05-13;-0.08542780417771156
2021-05-14;-0.07915926914786482
2021-05-15;-0.07965007471251154
2021-05-16;-0.07794861127052374
2021-05-17;-0.09254660174419886
2021-05-18;-0.08568020391113455
2021-05-19;-0.08223171011428373
